Name           Surname        Final_Grade(Aver. )
Name9131       Surname9131    6.67           
Name936        Surname936     5.60           
Name937        Surname937     7.80           
Name9130       Surname9130    7.00           
Name9128       Surname9128    5.27           
Name9127       Surname9127    6.93           
Name941        Surname941     7.00           
Name9124       Surname9124    7.07           
Name9123       Surname9123    6.07           
Name9122       Surname9122    5.07           
Name9121       Surname9121    5.93           
Name9117       Surname9117    6.53           
Name9116       Surname9116    5.20           
Name948        Surname948     5.53           
Name949        Surname949     7.93           
Name950        Surname950     5.20           
Name951        Surname951     6.67           
Name9114       Surname9114    5.60           
Name9111       Surname9111    7.87           
Name9110       Surname9110    6.60           
Name9109       Surname9109    5.07           
Name956        Surname956     8.00           
Name957        Surname957     5.67           
Name958        Surname958     6.80           
Name9108       Surname9108    6.27           
Name960        Surname960     6.40           
Name961        Surname961     8.53           
Name962        Surname962     5.40           
Name963        Surname963     5.13           
Name9103       Surname9103    5.60           
Name9102       Surname9102    7.53           
Name966        Surname966     6.67           
Name967        Surname967     5.87           
Name968        Surname968     5.60           
Name9101       Surname9101    5.80           
Name9099       Surname9099    7.60           
Name9098       Surname9098    8.20           
Name9094       Surname9094    8.33           
Name9093       Surname9093    7.60           
Name9091       Surname9091    7.07           
Name975        Surname975     7.60           
Name9089       Surname9089    7.33           
Name977        Surname977     6.00           
Name978        Surname978     6.07           
